date,datetime,value,price,market_cap,total_volume,hash_rate_ths,transaction_volume,MA_10,MA_50,EMA_10,EMA_50,RSI_14,Bollinger_High,Bollinger_Low,Bollinger_Middle,MACD,MACD_Signal,MACD_Diff,EMA_Diff,Day,Month,Weekday,Quarter,Weekday_Sin,Weekday_Cos,Month_Sin,Month_Cos,Price_Lag_1,MarketCap_Lag_1,TotalVolume_Lag_1,HashRate_Lag_1,TransactionVolume_Lag_1,Price_Lag_2,MarketCap_Lag_2,TotalVolume_Lag_2,HashRate_Lag_2,TransactionVolume_Lag_2,Price_Lag_3,MarketCap_Lag_3,TotalVolume_Lag_3,HashRate_Lag_3,TransactionVolume_Lag_3,Price_Lag_5,MarketCap_Lag_5,TotalVolume_Lag_5,HashRate_Lag_5,TransactionVolume_Lag_5,Price_Lag_7,MarketCap_Lag_7,TotalVolume_Lag_7,HashRate_Lag_7,TransactionVolume_Lag_7,Target_Price,price_Lag_1,price_Lag_2,price_Lag_3,price_Lag_5,price_Lag_7,market_cap_Lag_1,market_cap_Lag_2,market_cap_Lag_3,market_cap_Lag_5,market_cap_Lag_7,total_volume_Lag_1,total_volume_Lag_2,total_volume_Lag_3,total_volume_Lag_5,total_volume_Lag_7,hash_rate_ths_Lag_1,hash_rate_ths_Lag_2,hash_rate_ths_Lag_3,hash_rate_ths_Lag_5,hash_rate_ths_Lag_7,transaction_volume_Lag_1,transaction_volume_Lag_2,transaction_volume_Lag_3,transaction_volume_Lag_5,transaction_volume_Lag_7
20/08/2024,2024-08-20 00:00:00+00:00,0.025006162,-0.798112173,-0.79002094,-0.612568195,-0.054117335,1.291416529,-0.82423483,-0.653716196,-0.823950051,-0.644248614,47.4702617,-0.38673956,-1.218576076,-0.802657818,-0.081959913,-0.087803603,0.00584369,-1.104446145,20,8,1,3,1.327068616,0.473355113,-1.085062566,-0.561404731,-0.877058164,-0.858226439,-0.843556774,-1.063219717,0.096416096,-0.792983516,-0.784490366,-1.031704988,0.268524742,1.671618536,-0.827874362,-0.817899858,-0.383643638,-0.080377141,1.182348945,-0.823633916,-0.815052396,-0.465045871,0.513964166,0.879914572,-0.759722125,-0.751795154,-0.048020544,0.294434555,0.288263796,-0.837470255,-0.885009478,-0.809132792,-0.851093708,-0.862005599,-0.815303648,-0.866251734,-0.800748706,-0.841289111,-0.853721861,-0.807772887,-0.843041449,-1.030613928,-0.383482916,-0.466208132,-0.056856994,-1.068814222,0.250291731,-0.104852179,0.453231109,0.225388382,0.09452902,1.673714123,1.183389078,0.879565977,0.285980794
21/08/2024,2024-08-21 00:00:00+00:00,0.032710153,-0.837470255,-0.828333924,-0.343627317,-0.206321868,1.07493819,-0.838206739,-0.659464788,-0.82640827,-0.651825933,46.18456796,-0.449693509,-1.198584496,-0.824139003,-0.077814958,-0.085805874,0.007990916,-1.090729664,21,8,2,3,1.327068616,-0.872416822,-1.085062566,-0.561404731,-0.789820656,-0.781693429,-0.613030575,-0.044773544,1.290467272,-0.869491389,-0.850543836,-0.844049688,-1.063118931,0.096902093,-0.785367967,-0.776827043,-1.030954019,0.279419963,1.670512129,-0.910624269,-0.902620725,-0.269422913,-0.426206639,0.261961408,-0.661599584,-0.65580323,-0.316918114,-0.630994396,-0.257674463,-0.67810506,-0.798112173,-0.885009478,-0.809132792,-0.947253477,-0.719653039,-0.79002094,-0.866251734,-0.800748706,-0.939521716,-0.714218757,-0.612568195,-0.843041449,-1.030613928,-0.270619179,-0.326099163,-0.054117335,-1.068814222,0.250291731,-0.45999609,-0.676998805,1.291416529,0.09452902,1.673714123,0.258187288,-0.260960653
22/08/2024,2024-08-22 00:00:00+00:00,-0.018630255,-0.67810506,-0.670810594,-0.289753401,0.453231109,1.859150175,-0.820313923,-0.660837647,-0.79944405,-0.652856487,51.86897596,-0.524628105,-1.155857172,-0.840242638,-0.060967813,-0.080838262,0.019870449,-1.015220324,22,8,3,3,1.63E-16,-1.545302789,-1.085062566,-0.561404731,-0.829332825,-0.820158305,-0.344027917,-0.19754047,1.074501934,-0.781871221,-0.773672451,-0.613474672,-0.038777644,1.290402739,-0.862231026,-0.843190312,-0.843329549,-1.056969279,0.098289713,-0.812498985,-0.802363387,-0.382306273,-0.060584659,1.182062761,-0.807631012,-0.798941448,-0.45684776,0.52809507,0.880760239,-0.735989118,-0.837470255,-0.798112173,-0.885009478,-0.851093708,-0.862005599,-0.828333924,-0.79002094,-0.866251734,-0.841289111,-0.853721861,-0.343627317,-0.612568195,-0.843041449,-0.383482916,-0.466208132,-0.206321868,-0.054117335,-1.068814222,-0.104852179,0.453231109,1.07493819,1.291416529,0.09452902,1.183389078,0.879565977
23/08/2024,2024-08-23 00:00:00+00:00,0.050985759,-0.735989118,-0.727622701,-0.462940408,0.656170486,1.893733269,-0.81238247,-0.660619214,-0.787906789,-0.65611659,49.81093834,-0.535781901,-1.152499425,-0.844140663,-0.051691225,-0.075008854,0.02331763,-0.975353794,23,8,4,3,-1.327068616,-0.872416822,-1.085062566,-0.561404731,-0.669343715,-0.662010475,-0.290141625,0.464449543,1.856855527,-0.821556707,-0.812307391,-0.344415048,-0.192428837,1.074536974,-0.774204083,-0.765958391,-0.612792413,-0.028977554,1.2899001,-0.769680383,-0.760987379,-1.029549789,0.30503732,1.669684751,-0.89508198,-0.88697704,-0.261509138,-0.408450683,0.260521268,-0.456017315,-0.67810506,-0.837470255,-0.798112173,-0.809132792,-0.947253477,-0.670810594,-0.828333924,-0.79002094,-0.800748706,-0.939521716,-0.289753401,-0.343627317,-0.612568195,-1.030613928,-0.270619179,0.453231109,-0.206321868,-0.054117335,0.250291731,-0.45999609,1.859150175,1.07493819,1.291416529,1.673714123,0.258187288
24/08/2024,2024-08-24 00:00:00+00:00,-0.031025255,-0.456017315,-0.460252735,0.14686697,0.098087198,1.853879119,-0.786018897,-0.650129461,-0.727563249,-0.64826956,58.40710445,-0.483738527,-1.179230583,-0.831484555,-0.021500235,-0.06430713,0.042806895,-0.833655673,24,8,5,3,-1.327068616,0.473355113,-1.085062566,-0.561404731,-0.727454389,-0.719047813,-0.463368416,0.668138778,1.891356667,-0.660865818,-0.653460345,-0.290517344,0.473392999,1.856529855,-0.814073808,-0.804774533,-0.343776992,-0.183176313,1.074376221,-0.847107996,-0.827840531,-0.8419447,-1.052987175,0.099205353,-0.796437121,-0.78618473,-0.374228423,-0.044238446,1.184026074,-0.447800827,-0.735989118,-0.67810506,-0.837470255,-0.885009478,-0.851093708,-0.727622701,-0.670810594,-0.828333924,-0.866251734,-0.841289111,-0.462940408,-0.289753401,-0.343627317,-0.843041449,-0.383482916,0.656170486,0.453231109,-0.206321868,-1.068814222,-0.104852179,1.893733269,1.859150175,1.07493819,0.09452902,1.183389078
25/08/2024,2024-08-25 00:00:00+00:00,0.03207617,-0.447800827,-0.448554908,-0.684948788,-0.916609689,1.207466562,-0.74459842,-0.638788379,-0.676697354,-0.640408041,58.63104199,-0.425010055,-1.190934873,-0.807972464,0.003054137,-0.050834877,0.053889014,-0.717592517,25,8,6,3,-4.00E-16,1.14624108,-1.085062566,-0.561404731,-0.446386497,-0.450617862,0.146579046,0.107993382,1.851596962,-0.71923139,-0.710749861,-0.463780819,0.678261257,1.891015088,-0.652636915,-0.645182474,-0.289888143,0.485018308,1.855130587,-0.758434502,-0.750038496,-0.611431378,-0.008352948,1.289494681,-0.753391794,-0.74458794,-1.02053118,0.319973791,1.673451776,-0.439494074,-0.456017315,-0.735989118,-0.67810506,-0.798112173,-0.809132792,-0.460252735,-0.727622701,-0.670810594,-0.79002094,-0.800748706,0.14686697,-0.462940408,-0.289753401,-0.612568195,-1.030613928,0.098087198,0.656170486,0.453231109,-0.054117335,0.250291731,1.853879119,1.893733269,1.859150175,1.291416529,1.673714123
26/08/2024,2024-08-26 00:00:00+00:00,0.018912735,-0.439494074,-0.431926154,-0.835117067,-0.865874845,0.440053331,-0.69382248,-0.62956033,-0.633569485,-0.632529062,58.87212895,-0.404729559,-1.132398596,-0.768564077,0.022919735,-0.036083955,0.059003689,-0.622473687,26,8,0,3,-2.47E-17,1.14624108,-1.085062566,-0.561404731,-0.438137841,-0.43887366,-0.685427796,-0.910452791,1.206716246,-0.436930616,-0.441133104,0.14629581,0.114873549,1.851273714,-0.711273447,-0.702740685,-0.463123153,0.690616653,1.889561202,-0.798597067,-0.789141173,-0.342443744,-0.165048082,1.07420974,-0.831229387,-0.811797819,-0.833198772,-1.032814519,0.097163179,-0.542184306,-0.447800827,-0.456017315,-0.735989118,-0.837470255,-0.885009478,-0.448554908,-0.460252735,-0.727622701,-0.828333924,-0.866251734,-0.684948788,0.14686697,-0.462940408,-0.343627317,-0.843041449,-0.916609689,0.098087198,0.656170486,-0.206321868,-1.068814222,1.207466562,1.853879119,1.893733269,1.07493819,0.09452902
27/08/2024,2024-08-27 00:00:00+00:00,0.045263955,-0.542184306,-0.534879546,-0.834413478,-0.45999609,0.973649222,-0.66293154,-0.618792758,-0.616953998,-0.62898613,54.63336136,-0.393992313,-1.089905498,-0.741948906,0.030030943,-0.022860975,0.052891918,-0.587250878,27,8,1,3,1.327068616,0.473355113,-1.085062566,-0.561404731,-0.429798568,-0.422178981,-0.835630571,-0.859530482,0.441121598,-0.428645778,-0.429336977,-0.685887224,-0.909467738,1.206690327,-0.427662098,-0.431859392,0.146853249,0.125221204,1.849882771,-0.635974432,-0.628371031,-0.288560462,0.513964166,1.854098534,-0.742086365,-0.733580635,-0.603020498,0.007791874,1.291855384,-0.801811212,-0.439494074,-0.447800827,-0.456017315,-0.67810506,-0.798112173,-0.431926154,-0.448554908,-0.460252735,-0.670810594,-0.79002094,-0.835117067,-0.684948788,0.14686697,-0.289753401,-0.612568195,-0.865874845,-0.916609689,0.098087198,0.453231109,-0.054117335,0.440053331,1.207466562,1.853879119,1.859150175,1.291416529
28/08/2024,2024-08-28 00:00:00+00:00,0.000374916,-0.801811212,-0.787336634,-0.102825421,0.604191454,1.409635663,-0.662199382,-0.614417633,-0.6505644,-0.635763584,45.67870546,-0.426833177,-1.023223109,-0.725028143,0.014549191,-0.015378942,0.029928133,-0.65981175,28,8,2,3,1.327068616,-0.872416822,-1.085062566,-0.561404731,-0.532890831,-0.525540531,-0.834926821,-0.452152013,0.973452996,-0.420269925,-0.412568487,-0.836121807,-0.858250674,0.441448664,-0.419338798,-0.42000794,-0.685193069,-0.90277052,1.206320271,-0.695041645,-0.686354128,-0.461777578,0.722891011,1.888490979,-0.782461592,-0.772891963,-0.334423834,-0.148299085,1.075774104,-0.8408975,-0.542184306,-0.439494074,-0.447800827,-0.735989118,-0.837470255,-0.534879546,-0.431926154,-0.448554908,-0.727622701,-0.828333924,-0.834413478,-0.835117067,-0.684948788,-0.462940408,-0.343627317,-0.45999609,-0.865874845,-0.916609689,0.656170486,-0.206321868,0.973649222,0.440053331,1.207466562,1.893733269,1.07493819
29/08/2024,2024-08-29 00:00:00+00:00,0.019283769,-0.8408975,-0.828550821,0.037702803,-0.766893531,-0.117422927,-0.657788184,-0.612847357,-0.685170418,-0.643808052,44.49627913,-0.437450922,-1.034345783,-0.735898353,-0.000864184,-0.01247599,0.011611806,-0.731636286,29,8,3,3,1.63E-16,-1.545302789,-1.085062566,-0.561404731,-0.793534176,-0.778998481,-0.103170704,0.615967684,1.408406255,-0.523814395,-0.516387027,-0.835417908,-0.448514159,0.973534626,-0.410924061,-0.403160803,-0.83540297,-0.851370934,0.442290594,-0.409347191,-0.413473232,0.148135816,0.148342186,1.848856536,-0.618977867,-0.611263954,-0.280618871,0.52809507,1.858547706,-0.815188578,-0.801811212,-0.542184306,-0.439494074,-0.456017315,-0.67810506,-0.787336634,-0.534879546,-0.431926154,-0.460252735,-0.670810594,-0.102825421,-0.834413478,-0.835117067,0.14686697,-0.289753401,0.604191454,-0.45999609,-0.865874845,0.098087198,0.453231109,1.409635663,0.973649222,0.440053331,1.853879119,1.859150175
30/08/2024,2024-08-30 00:00:00+00:00,0.054146498,-0.815188578,-0.806541979,-0.304128142,-0.244359405,0.012082984,-0.659495824,-0.61032851,-0.708810084,-0.650528856,45.49567012,-0.44209033,-1.041640325,-0.741865327,-0.010879488,-0.01215669,0.001277202,-0.777412207,30,8,4,3,-1.327068616,-0.872416822,-1.085062566,-0.561404731,-0.832773488,-0.820376061,0.037389802,-0.760183434,-0.115033577,-0.785601031,-0.770965588,-0.103506829,0.625788179,1.408287345,-0.514949233,-0.507466266,-0.834699186,-0.440174244,0.97353384,-0.400962757,-0.401534294,-0.683824555,-0.896292041,1.206007512,-0.678357842,-0.669556448,-0.453584218,0.736216348,1.893067368,-0.830121864,-0.8408975,-0.801811212,-0.542184306,-0.447800827,-0.735989118,-0.828550821,-0.787336634,-0.534879546,-0.448554908,-0.727622701,0.037702803,-0.102825421,-0.834413478,-0.684948788,-0.462940408,-0.766893531,0.604191454,-0.45999609,-0.916609689,0.656170486,-0.117422927,1.409635663,0.973649222,1.207466562,1.893733269
31/08/2024,2024-08-31 00:00:00+00:00,0.04187036,-0.830121864,-0.820043562,0.110709904,0.016907658,1.179096306,-0.658760985,-0.607625148,-0.730866771,-0.65757172,44.98894164,-0.447056491,-1.049911234,-0.748483862,-0.019793512,-0.013684054,-0.006109458,-0.818039492,31,8,5,3,-1.327068616,0.473355113,-1.085062566,-0.561404731,-0.806963915,-0.798279966,-0.304519668,-0.235718555,0.014165436,-0.825012462,-0.81252611,0.037083444,-0.758328571,-0.114450089,-0.777951208,-0.763238832,-0.102908351,0.637956577,1.407598001,-0.392486214,-0.384562794,-0.83401894,-0.84406033,0.442824863,-0.39115063,-0.395219465,0.155442675,0.163882833,1.853286318,-0.845106831,-0.815188578,-0.8408975,-0.801811212,-0.439494074,-0.456017315,-0.806541979,-0.828550821,-0.787336634,-0.431926154,-0.460252735,-0.304128142,0.037702803,-0.102825421,-0.835117067,0.14686697,-0.244359405,-0.766893531,0.604191454,-0.865874845,0.098087198,0.012082984,-0.117422927,1.409635663,0.440053331,1.853879119
01/09/2024,2024-09-01 00:00:00+00:00,-0.007660422,-0.845106831,-0.835288404,-1.069235826,-0.244359405,0.813473356,-0.675461162,-0.606002954,-0.751637691,-0.664926038,44.45388467,-0.447275426,-1.048499659,-0.747887543,-0.027747249,-0.016496693,-0.011250556,-0.85434968,1,9,6,3,-4.00E-16,1.14624108,-1.276955361,0.153411004,-0.821955665,-0.811835076,0.110413674,0.026513885,1.178413221,-0.799089678,-0.790332322,-0.304898432,-0.23082791,0.014689355,-0.817545606,-0.804994278,0.037658824,-0.75109274,-0.11272773,-0.497275444,-0.489638223,-0.833315229,-0.426206639,0.973479156,-0.382721801,-0.383216821,-0.675308452,-0.87672356,1.208059396,-0.967619874,-0.830121864,-0.815188578,-0.8408975,-0.542184306,-0.447800827,-0.820043562,-0.806541979,-0.828550821,-0.534879546,-0.448554908,0.110709904,-0.304128142,0.037702803,-0.834413478,-0.684948788,0.016907658,-0.244359405,-0.766893531,-0.45999609,-0.916609689,1.179096306,0.012082984,-0.117422927,0.973649222,1.207466562
02/09/2024,2024-09-02 00:00:00+00:00,0.050671165,-0.967619874,-0.954919865,-0.560717185,1.061975909,1.565679371,-0.698624238,-0.608747522,-0.790907179,-0.676796384,40.24016844,-0.441046496,-1.069960212,-0.755503354,-0.043435722,-0.021884499,-0.021551223,-0.928424731,2,9,0,3,-2.47E-17,1.14624108,-1.276955361,0.153411004,-0.836999298,-0.827140355,-1.069803112,-0.235718555,0.813656708,-0.814147188,-0.803947363,0.11012278,0.03292242,1.178400351,-0.791502476,-0.782696398,-0.304266868,-0.221712229,0.016207184,-0.762209149,-0.747298862,-0.101599985,0.669378404,1.407062098,-0.374200374,-0.366154762,-0.825284533,-0.82469324,0.442053737,-0.833754296,-0.845106831,-0.830121864,-0.815188578,-0.801811212,-0.439494074,-0.835288404,-0.820043562,-0.806541979,-0.787336634,-0.431926154,-1.069235826,0.110709904,-0.304128142,-0.102825421,-0.835117067,-0.244359405,0.016907658,-0.244359405,0.604191454,-0.865874845,0.813473356,1.179096306,0.012082984,1.409635663,0.440053331
03/09/2024,2024-09-03 00:00:00+00:00,0.015864299,-0.833754296,-0.819417128,-0.468634913,0.121414483,0.308853674,-0.736397936,-0.611551097,-0.798697564,-0.682951596,46.23685695,-0.44542286,-1.076993973,-0.761208417,-0.044553531,-0.026418305,-0.018135225,-0.932907122,3,9,1,3,1.327068616,0.473355113,-1.276955361,0.153411004,-0.95999198,-0.947246093,-0.561167655,1.075443644,1.564080177,-0.829256808,-0.819320311,-1.070343938,-0.23082791,0.813812014,-0.80662989,-0.796375295,0.110686161,0.042978027,1.178075101,-0.802094365,-0.78936254,0.038952671,-0.742158698,-0.111578149,-0.479544465,-0.471790871,-0.824581844,-0.408450683,0.974670918,-0.956395268,-0.967619874,-0.845106831,-0.830121864,-0.8408975,-0.542184306,-0.954919865,-0.835288404,-0.820043562,-0.828550821,-0.534879546,-0.560717185,-1.069235826,0.110709904,0.037702803,-0.834413478,1.061975909,-0.244359405,0.016907658,-0.766893531,-0.45999609,1.565679371,0.813473356,1.179096306,-0.117422927,0.973649222
04/09/2024,2024-09-04 00:00:00+00:00,0.021891886,-0.956395268,-0.938677571,-0.511394219,0.225921308,1.330832641,-0.78725738,-0.622760154,-0.827369874,-0.693674878,42.07159384,-0.441553132,-1.090302669,-0.7659279,-0.0547049,-0.032075624,-0.022629276,-0.981451611,4,9,2,3,1.327068616,-0.872416822,-1.276955361,0.153411004,-0.825602317,-0.811206158,-0.46906423,0.131406861,0.310232852,-0.952788988,-0.939957071,-0.561600769,1.087923742,1.563889492,-0.821809656,-0.811820345,-1.069586622,-0.221712229,0.814064196,-0.77585995,-0.766900061,-0.302937702,-0.204207868,0.017213824,-0.745881,-0.730826381,-0.093930137,0.682910072,1.409857683,-0.919446307,-0.833754296,-0.967619874,-0.845106831,-0.815188578,-0.801811212,-0.819417128,-0.954919865,-0.835288404,-0.806541979,-0.787336634,-0.468634913,-0.560717185,-1.069235826,-0.304128142,-0.102825421,0.121414483,1.061975909,-0.244359405,-0.244359405,0.604191454,0.308853674,1.565679371,0.813473356,0.012082984,1.409635663
05/09/2024,2024-09-05 00:00:00+00:00,-0.003301724,-0.919446307,-0.909402514,-0.123841658,0.434934958,1.319991203,-0.835252604,-0.633729829,-0.844111043,-0.702528659,43.71666719,-0.443058078,-1.086017005,-0.764537542,-0.059087339,-0.037477967,-0.021609371,-1.002816548,5,9,3,3,1.63E-16,-1.545302789,-1.276955361,0.153411004,-0.948723429,-0.930939407,-0.511833359,0.236299837,1.329789977,-0.817809836,-0.803315664,-0.469477839,0.138422553,0.310620266,-0.945915332,-0.933022907,-0.560927032,1.10173905,1.562953706,-0.791098475,-0.780679933,0.111972464,0.064767547,1.177793655,-0.785977409,-0.773114511,0.046418227,-0.723184515,-0.114400011,-1.061295208,-0.956395268,-0.833754296,-0.967619874,-0.830121864,-0.8408975,-0.938677571,-0.819417128,-0.954919865,-0.820043562,-0.828550821,-0.511394219,-0.468634913,-0.560717185,0.110709904,0.037702803,0.225921308,0.121414483,1.061975909,0.016907658,-0.766893531,1.330832641,0.308853674,1.565679371,1.179096306,-0.117422927
06/09/2024,2024-09-06 00:00:00+00:00,0.020318972,-1.061295208,-1.046800278,-0.396586387,-0.087599168,0.925873886,-0.887163694,-0.645967842,-0.883599073,-0.716597936,39.12323911,-0.430052215,-1.120043018,-0.775047617,-0.073163095,-0.044614993,-0.028548102,-1.071532345,6,9,4,3,-1.327068616,-0.872416822,-1.276955361,0.153411004,-0.911629813,-0.90154829,-0.124191769,0.446085788,1.31897423,-0.941471009,-0.923578289,-0.512256025,0.243922685,1.329707314,-0.810309542,-0.795740634,-0.468819237,0.148854129,0.311669401,-0.806389735,-0.796238996,-1.068178402,-0.204207868,0.814186305,-0.759604082,-0.750532172,-0.294975214,-0.187307882,0.014868363,-1.230177469,-0.919446307,-0.956395268,-0.833754296,-0.845106831,-0.815188578,-0.909402514,-0.938677571,-0.819417128,-0.835288404,-0.806541979,-0.123841658,-0.511394219,-0.468634913,-1.069235826,-0.304128142,0.434934958,0.225921308,0.121414483,-0.244359405,-0.244359405,1.319991203,1.330832641,0.308853674,0.813473356,0.012082984
07/09/2024,2024-09-07 00:00:00+00:00,0.02209762,-1.230177469,-1.214849414,0.335652689,0.591695196,1.759306732,-0.930000319,-0.661313256,-0.946613327,-0.736738309,34.47831472,-0.398047947,-1.194151754,-0.796099851,-0.096829431,-0.05505788,-0.041771551,-1.18739317,7,9,5,3,-1.327068616,0.473355113,-1.276955361,0.153411004,-1.054034052,-1.039490765,-0.396999153,-0.078379091,0.925790876,-0.904214685,-0.894057225,-0.124532346,0.454922949,1.318896554,-0.934544809,-0.916567306,-0.511590395,0.254730231,1.329142425,-0.931406958,-0.918336256,-0.559571354,1.140669206,1.562245571,-0.774923294,-0.764385574,0.119331886,0.080630435,1.179741176,-1.212778755,-1.061295208,-0.919446307,-0.956395268,-0.967619874,-0.830121864,-1.046800278,-0.909402514,-0.938677571,-0.954919865,-0.820043562,-0.396586387,-0.123841658,-0.511394219,-0.560717185,0.110709904,-0.087599168,0.434934958,0.225921308,1.061975909,0.016907658,0.925873886,1.319991203,1.330832641,1.565679371,1.179096306
08/09/2024,2024-09-08 00:00:00+00:00,-0.004056176,-1.212778755,-1.201433731,-0.865006013,1.061975909,2.698584141,-0.967188445,-0.680484848,-0.995007041,-0.755406562,35.33016523,-0.376008913,-1.248967716,-0.812488314,-0.112880031,-0.066622311,-0.046257721,-1.267737156,8,9,6,3,-4.00E-16,1.14624108,-1.276955361,0.153411004,-1.223577487,-1.208206129,0.335408133,0.603425252,1.757248689,-1.047243569,-1.032609583,-0.397397501,-0.072577712,0.925894481,-0.897115523,-0.886907784,-0.123930414,0.466482436,1.318348787,-0.794805153,-0.780040587,-0.467473073,0.172357713,0.312348481,-0.790295522,-0.780027659,-1.059103646,-0.187307882,0.814788843,-1.163738291,-1.230177469,-1.061295208,-0.919446307,-0.833754296,-0.845106831,-1.214849414,-1.046800278,-0.909402514,-0.819417128,-0.835288404,0.335652689,-0.396586387,-0.123841658,-0.468634913,-1.069235826,0.591695196,-0.087599168,0.434934958,0.121414483,-0.244359405,1.759306732,0.925873886,1.319991203,0.308853674,0.813473356
09/09/2024,2024-09-09 00:00:00+00:00,0.097129049,-1.163738291,-1.1383035,-0.807295529,-0.087599168,0.233270231,-1.002043416,-0.699465385,-1.02568545,-0.771419571,37.7853985,-0.368372153,-1.293167088,-0.83076962,-0.120256846,-0.077349218,-0.042907628,-1.30740093,9,9,0,3,-2.47E-17,1.14624108,-1.276955361,0.153411004,-1.206110657,-1.19473726,-0.865526384,1.075443644,2.694300238,-1.217530692,-1.202070886,0.335164885,0.613173147,1.756968942,-1.040808415,-1.026109971,-0.396750741,-0.062898075,0.925969148,-0.919952919,-0.901759182,-0.510239813,0.279947878,1.328693501,-0.915974713,-0.902776428,-0.551235852,1.152383701,1.565615179,-0.991212216,-1.212778755,-1.230177469,-1.061295208,-0.956395268,-0.967619874,-1.201433731,-1.214849414,-1.046800278,-0.938677571,-0.954919865,-0.865006013,0.335652689,-0.396586387,-0.511394219,-0.560717185,1.061975909,0.591695196,-0.087599168,0.225921308,1.061975909,2.698584141,1.759306732,0.925873886,1.330832641,1.565679371
10/09/2024,2024-09-10 00:00:00+00:00,-0.057592537,-0.991212216,-0.979091609,-0.19234631,-0.505626468,0.205761449,-1.018152452,-0.716344098,-1.01941759,-0.780038891,45.60893999,-0.370787564,-1.306125873,-0.838456718,-0.11090319,-0.084060012,-0.026843177,-1.267239439,10,9,1,3,1.327068616,0.473355113,-1.276955361,0.153411004,-1.1568782,-1.13135675,-0.807802643,-0.078379091,0.234828523,-1.199987246,-1.188542467,-0.866023951,1.087923742,2.693588454,-1.211886093,-1.196366069,0.335691294,0.625296589,1.755727357,-0.882248718,-0.871880719,-0.122619876,0.49512821,1.317911829,-0.7786496,-0.763742816,-0.459271435,0.187805761,0.311094723,-0.947250048,-1.163738291,-1.212778755,-1.230177469,-0.919446307,-0.833754296,-1.1383035,-1.201433731,-1.214849414,-0.909402514,-0.819417128,-0.807295529,-0.865006013,0.335652689,-0.123841658,-0.468634913,-0.087599168,1.061975909,0.591695196,0.434934958,0.121414483,0.233270231,2.698584141,1.759306732,1.319991203,0.308853674
11/09/2024,2024-09-11 00:00:00+00:00,0.016574169,-0.947250048,-0.936499014,-0.408504638,-1.843437683,-0.942102316,-1.028366773,-0.731608993,-1.006296218,-0.786596191,47.42325951,-0.388001568,-1.315826367,-0.851913968,-0.098804019,-0.087008813,-0.011795205,-1.214133903,11,9,2,3,1.327068616,-0.872416822,-1.276955361,0.153411004,-0.983676686,-0.971513666,-0.192712158,-0.497950995,0.207384931,-1.150538834,-1.124881734,-0.808287986,-0.072577712,0.235250703,-1.194261202,-1.1827742,-0.865300201,1.10173905,2.690863456,-1.026997024,-1.012110473,-0.395412022,-0.042822619,0.925967195,-0.904460026,-0.886110899,-0.501976014,0.294981088,1.3311992,-0.965781379,-0.991212216,-1.163738291,-1.212778755,-1.061295208,-0.956395268,-0.979091609,-1.1383035,-1.201433731,-1.046800278,-0.938677571,-0.19234631,-0.807295529,-0.865006013,-0.396586387,-0.511394219,-0.505626468,-0.087599168,1.061975909,-0.087599168,0.225921308,0.205761449,0.233270231,2.698584141,0.925873886,1.330832641
12/09/2024,2024-09-12 00:00:00+00:00,-0.051140874,-0.965781379,-0.950466032,-0.116059369,0.56223512,0.168462521,-1.028182924,-0.74469827,-0.998929884,-0.793623061,46.71586316,-0.400162701,-1.326644461,-0.863403581,-0.089676922,-0.087542435,-0.002134487,-1.175302851,12,9,3,3,1.63E-16,-1.545302789,-1.276955361,0.153411004,-0.939542406,-0.928752213,-0.408920142,-1.840705397,-0.937758676,-0.976577585,-0.964331937,-0.193067245,-0.494578241,0.207819764,-1.144583227,-1.11881489,-0.807573721,-0.062898075,0.236419208,-1.199331255,-1.183623375,0.336954355,0.656513459,1.754805507,-0.86655618,-0.856073005,-0.114919476,0.509331741,1.320377647,-0.910340687,-0.947250048,-0.991212216,-1.163738291,-1.230177469,-0.919446307,-0.936499014,-0.979091609,-1.1383035,-1.214849414,-0.909402514,-0.408504638,-0.19234631,-0.807295529,0.335652689,-0.123841658,-1.843437683,-0.505626468,-0.087599168,0.591695196,0.434934958,-0.942102316,0.205761449,0.233270231,1.759306732,1.319991203
13/09/2024,2024-09-13 00:00:00+00:00,0.056934744,-0.910340687,-0.896009736,-0.245761492,-1.007309578,-0.886288984,-1.035841563,-0.755854779,-0.982822757,-0.798200223,49.15923844,-0.462119844,-1.310119655,-0.886119749,-0.077081485,-0.085450245,0.00836876,-1.119477418,13,9,4,3,-1.327068616,-0.872416822,-1.276955361,0.153411004,-0.958146286,-0.942774603,-0.116407692,0.573856322,0.170174391,-0.932249713,-0.921381424,-0.409321014,-1.845104963,-0.936795862,-0.969814367,-0.957512094,-0.192454053,-0.486402484,0.209031714,-1.18157691,-1.169931173,-0.863913083,1.140669206,2.688904883,-1.012070931,-0.997051022,-0.387315123,-0.026544892,0.926983211,-0.718169576,-0.965781379,-0.947250048,-0.991212216,-1.212778755,-1.061295208,-0.950466032,-0.936499014,-0.979091609,-1.201433731,-1.046800278,-0.116059369,-0.408504638,-0.19234631,-0.865006013,-0.396586387,0.56223512,-1.843437683,-0.505626468,1.061975909,-0.087599168,0.168462521,-0.942102316,0.205761449,2.698584141,0.925873886
